0.752	0	0	0	0.495008	0.50498	1.2525e-05	
0.754	0	0	0	0.487072	0.512844	8.46693e-05	
0.756	0	0	0	0.4792	0.520579	0.000220942	
0.758	0	0	0	0.471392	0.528186	0.000421342	
0.76	0	0	0	0.463649	0.535665	0.000685871	
0.762	0	0	0	0.455969	0.543016	0.00101453	
0.764	0	0	0	0.448354	0.550238	0.00140731	
0.766	0	0	0	0.440803	0.557333	0.00186423	
0.768	0	0	0	0.433316	0.564299	0.00238527	
0.77	0	0	0	0.425893	0.571136	0.00297044	
0.772	0	0	0	0.418535	0.577846	0.00361974	
0.774	0	0	0	0.41124	0.584427	0.00433316	
0.776	0	0	0	0.40401	0.59088	0.00511072	
0.778	0	0	0	0.396843	0.597204	0.0059524	
0.78	0	0	0	0.389741	0.603401	0.00685821	
0.782	0	0	0	0.382703	0.609469	0.00782815	
0.784	0	0	0	0.375729	0.615409	0.00886222	
0.786	0	0	0	0.368819	0.62122	0.00996041	
0.788	0	0	0	0.361974	0.626904	0.0111227	
0.79	0	0	0	0.355192	0.632459	0.0123492	
0.792	0	0	0	0.348475	0.637886	0.0136398	
0.794	0	0	0	0.341821	0.643184	0.0149945	
0.796	0	0	0	0.335232	0.648355	0.0164133	
0.798	0	0	0	0.328707	0.653397	0.0178963	
0.8	0	0	0	0.322246	0.65831	0.0194434	
0.802	0	0	0	0.315849	0.663096	0.0210546	
0.804	0	0	0	0.309517	0.667753	0.0227299	
0.806	0	0	0	0.303248	0.672282	0.0244694	
0.808	0	0	0	0.297044	0.676683	0.026273	
0.81	0	0	0	0.290904	0.680956	0.0281408	
0.812	0	0	0	0.284827	0.6851	0.0300726	
0.814	0	0	0	0.278815	0.689116	0.0320686	
0.816	0	0	0	0.272867	0.693004	0.0341287	
0.818	0	0	0	0.266984	0.696763	0.036253	
0.82	0	0	0	0.261164	0.700395	0.0384413	
0.822	0	0	0	0.255409	0.703898	0.0406938	
0.824	0	0	0	0.249717	0.707272	0.0430105	
0.826	0	0	0	0.24409	0.710519	0.0453912	
0.828	0	0	0	0.238527	0.713637	0.0478361	
0.83	0	0	0	0.233028	0.716627	0.0503451	
0.832	0	0	0	0.227593	0.719489	0.0529183	
0.834	0	0	0	0.222222	0.722222	0.0555556	
0.836	0	0	0	0.216916	0.724827	0.058257	
0.838	0	0	0	0.211673	0.727304	0.0610225	
0.84	0	0	0	0.206495	0.729653	0.0638521	
0.842	0	0	0	0.201381	0.731874	0.0667459	
0.844	0	0	0	0.19633	0.733966	0.0697038	
0.846	0	0	0	0.191344	0.73593	0.0727259	
0.848	0	0	0	0.186423	0.737765	0.075812	
0.85	0	0	0	0.181565	0.739473	0.0789623	
0.852	0	0	0	0.176771	0.741052	0.0821768	
0.854	0	0	0	0.172042	0.742503	0.0854553	
0.856	0	0	0	0.167377	0.743825	0.088798	
0.858	0	0	0	0.162775	0.74502	0.0922048	
0.86	0	0	0	0.158238	0.746086	0.0956758	
0.862	0	0	0	0.153765	0.747024	0.0992108	
0.864	0	0	0	0.149357	0.747833	0.10281	
0.866	0	0	0	0.145012	0.748515	0.106473	
0.868	0	0	0	0.140731	0.749068	0.110201	
0.87	0	0	0	0.136515	0.749493	0.113992	
0.872	0	0	0	0.132363	0.749789	0.117848	
0.874	0	0	0	0.128274	0.749958	0.121768	
0.876	0	0	0	0.12425	0.749998	0.125752	
0.878	0	0	0	0.12029	0.74991	0.1298	
0.88	0	0	0	0.116395	0.749693	0.133912	
0.882	0	0	0	0.112563	0.749348	0.138089	
0.884	0	0	0	0.108795	0.748876	0.142329	
0.886	0	0	0	0.105092	0.748274	0.146634	
0.888	0	0	0	0.101453	0.747545	0.151002	
0.89	0	0	0	0.0978777	0.746687	0.155435	
0.892	0	0	0	0.0943666	0.745701	0.159932	
0.894	0	0	0	0.0909197	0.744587	0.164493	
0.896	0	0	0	0.087537	0.743344	0.169119	
0.898	0	0	0	0.0842184	0.741974	0.173808	
